TIME_PERIOD,OBS_VALUE,INDICADOR,ENTIDAD
2007-01-01,0.11476860883349406,Más de 3 hasta 5 salarios mínimos,Baja California
2008-01-01,0.11971698408384834,Más de 3 hasta 5 salarios mínimos,Baja California
2009-01-01,0.12612907716695101,Más de 3 hasta 5 salarios mínimos,Baja California
2010-01-01,0.09706147565664153,Más de 3 hasta 5 salarios mínimos,Baja California
2011-01-01,0.1031357465919932,Más de 3 hasta 5 salarios mínimos,Baja California
2012-01-01,0.09325577562462957,Más de 3 hasta 5 salarios mínimos,Baja California
2013-01-01,0.10053017841125554,Más de 3 hasta 5 salarios mínimos,Baja California
2014-01-01,0.08945681078391288,Más de 3 hasta 5 salarios mínimos,Baja California
2015-01-01,0.0895419179682391,Más de 3 hasta 5 salarios mínimos,Baja California
2016-01-01,0.07892656031924532,Más de 3 hasta 5 salarios mínimos,Baja California
2017-01-01,0.07454422320417045,Más de 3 hasta 5 salarios mínimos,Baja California
2018-01-01,0.08057180302296457,Más de 3 hasta 5 salarios mínimos,Baja California
2019-01-01,0.02012102190033856,Más de 3 hasta 5 salarios mínimos,Baja California
2020-01-01,0.014576998795442848,Más de 3 hasta 5 salarios mínimos,Baja California
2021-01-01,0.016308019060657677,Más de 3 hasta 5 salarios mínimos,Baja California
2022-01-01,0.011219561053005821,Más de 3 hasta 5 salarios mínimos,Baja California
2023-01-01,0.0096094608147476,Más de 3 hasta 5 salarios mínimos,Baja California
2024-01-01,0.00681901396118885,Más de 3 hasta 5 salarios mínimos,Baja California
2005-01-01,0.08819783235465038,Más de 5 salarios mínimos,Baja California
2006-01-01,0.10692109845457974,Más de 5 salarios mínimos,Baja California
2007-01-01,0.10512972720040191,Más de 5 salarios mínimos,Baja California
2008-01-01,0.09335898897122802,Más de 5 salarios mínimos,Baja California
2009-01-01,0.0719000628939883,Más de 5 salarios mínimos,Baja California
2010-01-01,0.05233925079316782,Más de 5 salarios mínimos,Baja California
2011-01-01,0.05392883517639862,Más de 5 salarios mínimos,Baja California
2012-01-01,0.05504228115382543,Más de 5 salarios mínimos,Baja California
2013-01-01,0.05127588294396004,Más de 5 salarios mínimos,Baja California
2014-01-01,0.04354055536010294,Más de 5 salarios mínimos,Baja California
2015-01-01,0.03982974399339723,Más de 5 salarios mínimos,Baja California
2016-01-01,0.03817293031916768,Más de 5 salarios mínimos,Baja California
2017-01-01,0.03473075322091028,Más de 5 salarios mínimos,Baja California
2018-01-01,0.030210087019670352,Más de 5 salarios mínimos,Baja California
2019-01-01,0.006589331774213488,Más de 5 salarios mínimos,Baja California
2020-01-01,0.005126708445873641,Más de 5 salarios mínimos,Baja California
2021-01-01,0.0041013977108107676,Más de 5 salarios mínimos,Baja California
2022-01-01,0.004637677698712132,Más de 5 salarios mínimos,Baja California
2023-01-01,0.0031541355577842517,Más de 5 salarios mínimos,Baja California
2024-01-01,0.0021055871287496484,Más de 5 salarios mínimos,Baja California
2015-01-01,0.25462602,Instrucción media superior 15 años o más,Baja California
2020-01-01,0.279796551463349,Instrucción media superior 15 años o más,Baja California
2015-01-01,0.19384174999999998,Instrucción superior 15 años o más,Baja California
2020-01-01,0.216082717143256,Instrucción superior 15 años o más,Baja California
2015-01-01,0.029613887000000002,Sin escolaridad 15 años o más,Baja California
2020-01-01,0.0276374866522024,Sin escolaridad 15 años o más,Baja California
2015-01-01,0.51934395,Escolaridad básica 15 años o más,Baja California
2020-01-01,0.47312053642361596,Escolaridad básica 15 años o más,Baja California
2000-01-01,0.083,Grado promedio de escolaridad 15 años o más,Baja California Sur
2005-01-01,0.08900000000000001,Grado promedio de escolaridad 15 años o más,Baja California Sur
2010-01-01,0.094,Grado promedio de escolaridad 15 años o más,Baja California Sur
2015-01-01,0.09905535230784389,Grado promedio de escolaridad 15 años o más,Baja California Sur
2020-01-01,0.10342548488736901,Grado promedio de escolaridad 15 años o más,Baja California Sur
1921-01-01,0.27699999999999997,Porcentaje de analfabetas total,Baja California Sur
1930-01-01,0.395,Porcentaje de analfabetas total,Baja California Sur
1940-01-01,0.318,Porcentaje de analfabetas total,Baja California Sur
1950-01-01,0.22699999999999998,Porcentaje de analfabetas total,Baja California Sur
1960-01-01,0.155,Porcentaje de analfabetas total,Baja California Sur
1970-01-01,0.135,Porcentaje de analfabetas total,Baja California Sur
1980-01-01,0.075,Porcentaje de analfabetas total,Baja California Sur
1990-01-01,0.054000000000000006,Porcentaje de analfabetas total,Baja California Sur
1995-01-01,0.049,Porcentaje de analfabetas total,Baja California Sur
2000-01-01,0.042,Porcentaje de analfabetas total,Baja California Sur
2005-01-01,0.036000000000000004,Porcentaje de analfabetas total,Baja California Sur
2010-01-01,0.0321,Porcentaje de analfabetas total,Baja California Sur
2015-01-01,0.024873429966497,Porcentaje de analfabetas total,Baja California Sur
2005-01-01,0.024291250951832398,Hasta 1 salario mínimo,Baja California Sur
2006-01-01,0.01772067868090673,Hasta 1 salario mínimo,Baja California Sur
2007-01-01,0.021484077552375188,Hasta 1 salario mínimo,Baja California Sur
2008-01-01,0.026247144502801804,Hasta 1 salario mínimo,Baja California Sur
2009-01-01,0.03864097858133042,Hasta 1 salario mínimo,Baja California Sur
2010-01-01,0.039317076540047034,Hasta 1 salario mínimo,Baja California Sur
2011-01-01,0.03913615770784866,Hasta 1 salario mínimo,Baja California Sur
2012-01-01,0.04000111455419402,Hasta 1 salario mínimo,Baja California Sur
2013-01-01,0.04131542511608632,Hasta 1 salario mínimo,Baja California Sur
2014-01-01,0.04516691626401434,Hasta 1 salario mínimo,Baja California Sur
2015-01-01,0.03728576917080559,Hasta 1 salario mínimo,Baja California Sur
2016-01-01,0.04117992605625961,Hasta 1 salario mínimo,Baja California Sur
2017-01-01,0.04335633867123989,Hasta 1 salario mínimo,Baja California Sur
2018-01-01,0.04677616706385443,Hasta 1 salario mínimo,Baja California Sur
2019-01-01,0.059015442994276045,Hasta 1 salario mínimo,Baja California Sur
2020-01-01,0.06415620990915281,Hasta 1 salario mínimo,Baja California Sur
2021-01-01,0.06865734356820177,Hasta 1 salario mínimo,Baja California Sur
2022-01-01,0.10063379285037079,Hasta 1 salario mínimo,Baja California Sur
2023-01-01,0.11091656678527191,Hasta 1 salario mínimo,Baja California Sur
2024-01-01,0.12383382992233674,Hasta 1 salario mínimo,Baja California Sur
2005-01-01,0.07864380967256965,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2006-01-01,0.06339203779994923,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2007-01-01,0.07757434055098893,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2008-01-01,0.07778716051311088,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2009-01-01,0.08227736884237656,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2010-01-01,0.07761614125640083,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2011-01-01,0.08421006363947468,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2012-01-01,0.09006657499065972,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2013-01-01,0.08749525137121562,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2014-01-01,0.09864354045203806,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2015-01-01,0.08253559377714426,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2016-01-01,0.08481014332167754,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2017-01-01,0.0884227655404352,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2018-01-01,0.10600772010512484,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2019-01-01,0.12622427559633845,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2020-01-01,0.1258125669789813,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2021-01-01,0.1513528762710612,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2022-01-01,0.1754440182003314,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2023-01-01,0.20227172248126676,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2024-01-01,0.2271781971752665,Más de 1 hasta 2 salarios mínimos,Baja California Sur
2005-01-01,0.09828279672764902,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2006-01-01,0.11848409707714236,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2007-01-01,0.09971981959115138,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2008-01-01,0.10278032684460238,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2009-01-01,0.09989798309155164,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2010-01-01,0.10178744666622712,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2011-01-01,0.1029353589963361,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2012-01-01,0.10616756615899509,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2013-01-01,0.10081024950315999,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2014-01-01,0.11794495044158324,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2015-01-01,0.10368201407603733,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2016-01-01,0.10618937782578676,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2017-01-01,0.10745715383416111,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2018-01-01,0.1010055207242923,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2019-01-01,0.12272197042250384,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2020-01-01,0.10387873793334645,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2021-01-01,0.10804943847243462,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2022-01-01,0.11194105557413328,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2023-01-01,0.11716870374614721,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2024-01-01,0.1156438686600363,Más de 2 hasta 3 salarios mínimos,Baja California Sur
2005-01-01,0.12730733935997812,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2006-01-01,0.12067428783411757,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2007-01-01,0.13184099029619073,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2008-01-01,0.15115537809711618,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2009-01-01,0.1542666497452018,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2010-01-01,0.10662673109103867,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2011-01-01,0.1081247076257484,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2012-01-01,0.10862076273181942,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2013-01-01,0.12360288277087592,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2014-01-01,0.12041973169070022,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2015-01-01,0.1201168177464977,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2016-01-01,0.11238279248981047,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2017-01-01,0.1216525562930132,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2018-01-01,0.1302210934541972,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2019-01-01,0.11867295207020201,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2020-01-01,0.07632316233889037,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2021-01-01,0.088139538378878,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2022-01-01,0.07002781649877825,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2023-01-01,0.07183037822172292,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2024-01-01,0.04598176209566822,Más de 3 hasta 5 salarios mínimos,Baja California Sur
2005-01-01,0.09499238534080481,Más de 5 salarios mínimos,Baja California Sur
2006-01-01,0.11456694066423258,Más de 5 salarios mínimos,Baja California Sur
2007-01-01,0.13685739110061113,Más de 5 salarios mínimos,Baja California Sur
2008-01-01,0.1485732276392604,Más de 5 salarios mínimos,Baja California Sur
2009-01-01,0.11357410625378292,Más de 5 salarios mínimos,Baja California Sur
2010-01-01,0.0804872956519828,Más de 5 salarios mínimos,Baja California Sur
2011-01-01,0.08802819665131408,Más de 5 salarios mínimos,Baja California Sur
2012-01-01,0.0981455231026677,Más de 5 salarios mínimos,Baja California Sur
2013-01-01,0.09198957342400467,Más de 5 salarios mínimos,Baja California Sur
2014-01-01,0.07389141102560963,Más de 5 salarios mínimos,Baja California Sur
2015-01-01,0.07405405744003207,Más de 5 salarios mínimos,Baja California Sur
2016-01-01,0.07946202866433551,Más de 5 salarios mínimos,Baja California Sur
2017-01-01,0.07710778636495245,Más de 5 salarios mínimos,Baja California Sur
2018-01-01,0.0700711597140248,Más de 5 salarios mínimos,Baja California Sur
2019-01-01,0.057532600948796184,Más de 5 salarios mínimos,Baja California Sur
2020-01-01,0.03181133709146214,Más de 5 salarios mínimos,Baja California Sur
2021-01-01,0.034955357086945034,Más de 5 salarios mínimos,Baja California Sur
2022-01-01,0.031506161335692916,Más de 5 salarios mínimos,Baja California Sur
2023-01-01,0.02198236075782112,Más de 5 salarios mínimos,Baja California Sur
2024-01-01,0.01965784829800851,Más de 5 salarios mínimos,Baja California Sur
2015-01-01,0.27366328,Instrucción media superior 15 años o más,Baja California Sur
2020-01-01,0.291641564248802,Instrucción media superior 15 años o más,Baja California Sur
2015-01-01,0.21051714,Instrucción superior 15 años o más,Baja California Sur
2020-01-01,0.231352250515436,Instrucción superior 15 años o más,Baja California Sur
2015-01-01,0.032629496,Sin escolaridad 15 años o más,Baja California Sur
2020-01-01,0.0294083192759793,Sin escolaridad 15 años o más,Baja California Sur
2015-01-01,0.48039721,Escolaridad básica 15 años o más,Baja California Sur
2020-01-01,0.445094318151391,Escolaridad básica 15 años o más,Baja California Sur
2000-01-01,0.07,Grado promedio de escolaridad 15 años o más,Campeche
2005-01-01,0.079,Grado promedio de escolaridad 15 años o más,Campeche
2010-01-01,0.0851,Grado promedio de escolaridad 15 años o más,Campeche
2015-01-01,0.0913845446041069,Grado promedio de escolaridad 15 años o más,Campeche
2020-01-01,0.09625130192670481,Grado promedio de escolaridad 15 años o más,Campeche
1910-01-01,0.664,Porcentaje de analfabetas total,Campeche
1921-01-01,0.562,Porcentaje de analfabetas total,Campeche
1930-01-01,0.591,Porcentaje de analfabetas total,Campeche
1940-01-01,0.47600000000000003,Porcentaje de analfabetas total,Campeche
1950-01-01,0.379,Porcentaje de analfabetas total,Campeche
1960-01-01,0.302,Porcentaje de analfabetas total,Campeche
1970-01-01,0.253,Porcentaje de analfabetas total,Campeche
1980-01-01,0.17,Porcentaje de analfabetas total,Campeche
1990-01-01,0.154,Porcentaje de analfabetas total,Campeche
1995-01-01,0.138,Porcentaje de analfabetas total,Campeche
2000-01-01,0.11800000000000001,Porcentaje de analfabetas total,Campeche
2005-01-01,0.102,Porcentaje de analfabetas total,Campeche
2010-01-01,0.08310000000000001,Porcentaje de analfabetas total,Campeche
2015-01-01,0.066499096404884,Porcentaje de analfabetas total,Campeche
2005-01-01,0.09429232970731255,Hasta 1 salario mínimo,Campeche
2006-01-01,0.0852672478899739,Hasta 1 salario mínimo,Campeche
2007-01-01,0.07981198574324593,Hasta 1 salario mínimo,Campeche
2008-01-01,0.0764263378956713,Hasta 1 salario mínimo,Campeche
2009-01-01,0.0822290752984511,Hasta 1 salario mínimo,Campeche
2010-01-01,0.07930964044837259,Hasta 1 salario mínimo,Campeche
2011-01-01,0.07529841046348613,Hasta 1 salario mínimo,Campeche
2012-01-01,0.08863462546249518,Hasta 1 salario mínimo,Campeche
2013-01-01,0.0793695231633637,Hasta 1 salario mínimo,Campeche
2014-01-01,0.07669425527180673,Hasta 1 salario mínimo,Campeche
2015-01-01,0.0717428650595733,Hasta 1 salario mínimo,Campeche
2016-01-01,0.07601745635910225,Hasta 1 salario mínimo,Campeche
2017-01-01,0.08519146577999445,Hasta 1 salario mínimo,Campeche
2018-01-01,0.10238902743142145,Hasta 1 salario mínimo,Campeche
2019-01-01,0.11996065392075367,Hasta 1 salario mínimo,Campeche
2020-01-01,0.13079366583976312,Hasta 1 salario mínimo,Campeche
2021-01-01,0.1523706244216971,Hasta 1 salario mínimo,Campeche
2022-01-01,0.18878795255735095,Hasta 1 salario mínimo,Campeche
2023-01-01,0.1938557439277524,Hasta 1 salario mínimo,Campeche
2024-01-01,0.2081397578317964,Hasta 1 salario mínimo,Campeche
2005-01-01,0.10992076636678018,Más de 1 hasta 2 salarios mínimos,Campeche
2006-01-01,0.10360658778636068,Más de 1 hasta 2 salarios mínimos,Campeche
2007-01-01,0.10034018788175904,Más de 1 hasta 2 salarios mínimos,Campeche
2008-01-01,0.0992964371364594,Más de 1 hasta 2 salarios mínimos,Campeche
2009-01-01,0.11116955732513614,Más de 1 hasta 2 salarios mínimos,Campeche
2010-01-01,0.10009958161132532,Más de 1 hasta 2 salarios mínimos,Campeche
2011-01-01,0.09753435200822916,Más de 1 hasta 2 salarios mínimos,Campeche
2012-01-01,0.10799011722421425,Más de 1 hasta 2 salarios mínimos,Campeche
2013-01-01,0.10698882959385536,Más de 1 hasta 2 salarios mínimos,Campeche
2014-01-01,0.10433483982437645,Más de 1 hasta 2 salarios mínimos,Campeche
2015-01-01,0.10621224715987808,Más de 1 hasta 2 salarios mínimos,Campeche
2016-01-01,0.11505015239678582,Más de 1 hasta 2 salarios mínimos,Campeche
2017-01-01,0.11662926018287614,Más de 1 hasta 2 salarios mínimos,Campeche
2018-01-01,0.12622055971183152,Más de 1 hasta 2 salarios mínimos,Campeche
2019-01-01,0.14446993627043503,Más de 1 hasta 2 salarios mínimos,Campeche
2020-01-01,0.14433829583183877,Más de 1 hasta 2 salarios mínimos,Campeche
2021-01-01,0.15641295484632628,Más de 1 hasta 2 salarios mínimos,Campeche
2022-01-01,0.14875000403936822,Más de 1 hasta 2 salarios mínimos,Campeche
2023-01-01,0.15796380295207801,Más de 1 hasta 2 salarios mínimos,Campeche
2024-01-01,0.15526146561205045,Más de 1 hasta 2 salarios mínimos,Campeche
2005-01-01,0.057846514647622325,Más de 2 hasta 3 salarios mínimos,Campeche
